file_name,unique_file,path,species,label,subset
Yoyettacelis_GBIF1978820762_IN19037280_28324.wav,Yoyettacelis_GBIF1978820762_IN19037280_28324,data/train/Yoyettacelis_GBIF1978820762_IN19037280_28324.wav,Yoyettacelis,1,train
Chorthippusbrunneus_XC751520-dat003-020_edit3.wav,Chorthippusbrunneus_XC751520-dat003-020,data/train/Chorthippusbrunneus_XC751520-dat003-020_edit3.wav,Chorthippusbrunneus,9,train
Aleetacurvicosta_GBIF1950026012_IN18986237_28257.wav,Aleetacurvicosta_GBIF1950026012_IN18986237_28257,data/train/Aleetacurvicosta_GBIF1950026012_IN18986237_28257.wav,Aleetacurvicosta,61,train
Chrysochraondispar_XC751759-dat005-083_edit6.wav,Chrysochraondispar_XC751759-dat005-083,data/val/Chrysochraondispar_XC751759-dat005-083_edit6.wav,Chrysochraondispar,17,validation
Chorthippusbiguttulus_NoID_20210729_115824.M.wav,Chorthippusbiguttulus_NoID_20210729_115824.M,data/test/Chorthippusbiguttulus_NoID_20210729_115824.M.wav,Chorthippusbiguttulus,35,test
Atrapsaltacorticina_GBIF1807282583_IN9616122_17377_edit1.wav,Atrapsaltacorticina_GBIF1807282583_IN9616122_17377,data/train/Atrapsaltacorticina_GBIF1807282583_IN9616122_17377_edit1.wav,Atrapsaltacorticina,3,train
Tettigoniacantans_XC751941-dat033-012_edit1.wav,Tettigoniacantans_XC751941-dat033-012,data/train/Tettigoniacantans_XC751941-dat033-012_edit1.wav,Tettigoniacantans,19,train
Chorthippusbiguttulus_XC752532-dat185-002_edit2.wav,Chorthippusbiguttulus_XC752532-dat185-002,data/test/Chorthippusbiguttulus_XC752532-dat185-002_edit2.wav,Chorthippusbiguttulus,35,test
Chorthippusvagans_XC751932-dat225-002_edit6.wav,Chorthippusvagans_XC751932-dat225-002,data/val/Chorthippusvagans_XC751932-dat225-002_edit6.wav,Chorthippusvagans,44,validation
Decticusverrucivorus_XC751960-dat016-006.wav,Decticusverrucivorus_XC751960-dat016-006,data/train/Decticusverrucivorus_XC751960-dat016-006.wav,Decticusverrucivorus,14,train
Grylluscampestris_XC751436-dat010-015.wav,Grylluscampestris_XC751436-dat010-015,data/train/Grylluscampestris_XC751436-dat010-015.wav,Grylluscampestris,20,train
Pholidopteragriseoaptera_XC751874-dat148-009_edit4.wav,Pholidopteragriseoaptera_XC751874-dat148-009,data/train/Pholidopteragriseoaptera_XC751874-dat148-009_edit4.wav,Pholidopteragriseoaptera,47,train
Roeselianaroeselii_XC751675-dat018-012_edit1.wav,Roeselianaroeselii_XC751675-dat018-012,data/train/Roeselianaroeselii_XC751675-dat018-012_edit1.wav,Roeselianaroeselii,0,train
Tylopsislilifolia_XC752231-dat117-021_edit2.wav,Tylopsislilifolia_XC752231-dat117-021,data/test/Tylopsislilifolia_XC752231-dat117-021_edit2.wav,Tylopsislilifolia,49,test
Eumodicogryllusbordigalensis_XC751537-dat003-003.wav,Eumodicogryllusbordigalensis_XC751537-dat003-003,data/test/Eumodicogryllusbordigalensis_XC751537-dat003-003.wav,Eumodicogryllusbordigalensis,58,test
Chorthippusbiguttulus_XC752533-dat185-003_edit1.wav,Chorthippusbiguttulus_XC752533-dat185-003,data/val/Chorthippusbiguttulus_XC752533-dat185-003_edit1.wav,Chorthippusbiguttulus,35,validation
Omocestusrufipes_XC751628-dat015-012_edit2.wav,Omocestusrufipes_XC751628-dat015-012,data/train/Omocestusrufipes_XC751628-dat015-012_edit2.wav,Omocestusrufipes,24,train
Nemobiussylvestris_XC751472-dat017-003_edit1.wav,Nemobiussylvestris_XC751472-dat017-003,data/train/Nemobiussylvestris_XC751472-dat017-003_edit1.wav,Nemobiussylvestris,48,train
Chrysochraondispar_XC751758-dat005-082_edit5.wav,Chrysochraondispar_XC751758-dat005-082,data/train/Chrysochraondispar_XC751758-dat005-082_edit5.wav,Chrysochraondispar,17,train
Chorthippusbiguttulus_XC752481-dat065-005_edit2.wav,Chorthippusbiguttulus_XC752481-dat065-005,data/train/Chorthippusbiguttulus_XC752481-dat065-005_edit2.wav,Chorthippusbiguttulus,35,train
Chorthippusapricarius_XC752588-dat004-007_edit2.wav,Chorthippusapricarius_XC752588-dat004-007,data/val/Chorthippusapricarius_XC752588-dat004-007_edit2.wav,Chorthippusapricarius,7,validation
Cicadaorni_GBIF3902038865_IN92382887_296104.wav,Cicadaorni_GBIF3902038865_IN92382887_296104,data/train/Cicadaorni_GBIF3902038865_IN92382887_296104.wav,Cicadaorni,33,train
Pholidopteraaptera_XC751599-dat097-005_edit3.wav,Pholidopteraaptera_XC751599-dat097-005,data/train/Pholidopteraaptera_XC751599-dat097-005_edit3.wav,Pholidopteraaptera,8,train
Chorthippusbiguttulus_XC752402-dat030-002_edit2.wav,Chorthippusbiguttulus_XC752402-dat030-002,data/train/Chorthippusbiguttulus_XC752402-dat030-002_edit2.wav,Chorthippusbiguttulus,35,train
Gomphocerussibiricus_XC751794-dat187-003_edit2.wav,Gomphocerussibiricus_XC751794-dat187-003,data/train/Gomphocerussibiricus_XC751794-dat187-003_edit2.wav,Gomphocerussibiricus,41,train
Yoyettacelis_GBIF1805373434_IN8756612_17174.wav,Yoyettacelis_GBIF1805373434_IN8756612_17174,data/val/Yoyettacelis_GBIF1805373434_IN8756612_17174.wav,Yoyettacelis,1,validation
Leptophyespunctatissima_XC752515-dat024-009_edit2.wav,Leptophyespunctatissima_XC752515-dat024-009,data/train/Leptophyespunctatissima_XC752515-dat024-009_edit2.wav,Leptophyespunctatissima,36,train
Ephippigerdiurnus_XC752122-dat064-019_edit1.wav,Ephippigerdiurnus_XC752122-dat064-019,data/val/Ephippigerdiurnus_XC752122-dat064-019_edit1.wav,Ephippigerdiurnus,46,validation
Tettigoniacantans_XC751953-dat039-007_edit1.wav,Tettigoniacantans_XC751953-dat039-007,data/test/Tettigoniacantans_XC751953-dat039-007_edit1.wav,Tettigoniacantans,19,test
Omocestusviridulus_XC752261-dat011-002_edit1.wav,Omocestusviridulus_XC752261-dat011-002,data/train/Omocestusviridulus_XC752261-dat011-002_edit1.wav,Omocestusviridulus,11,train
Conocephalusdorsalis_XC751645-dat031-005_edit1.wav,Conocephalusdorsalis_XC751645-dat031-005,data/train/Conocephalusdorsalis_XC751645-dat031-005_edit1.wav,Conocephalusdorsalis,52,train
Grylluscampestris_XC751589-dat008-018_edit2.wav,Grylluscampestris_XC751589-dat008-018,data/val/Grylluscampestris_XC751589-dat008-018_edit2.wav,Grylluscampestris,20,validation
Chorthippusalbomarginatus_XC751393-dat022-010_edit2.wav,Chorthippusalbomarginatus_XC751393-dat022-010,data/test/Chorthippusalbomarginatus_XC751393-dat022-010_edit2.wav,Chorthippusalbomarginatus,4,test
Tettigoniacantans_XC751951-dat039-005_edit7.wav,Tettigoniacantans_XC751951-dat039-005,data/train/Tettigoniacantans_XC751951-dat039-005_edit7.wav,Tettigoniacantans,19,train
Tettigoniacantans_XC751939-dat031-009_edit2.wav,Tettigoniacantans_XC751939-dat031-009,data/val/Tettigoniacantans_XC751939-dat031-009_edit2.wav,Tettigoniacantans,19,validation
Grylluscampestris_XC751580-dat008-009.wav,Grylluscampestris_XC751580-dat008-009,data/test/Grylluscampestris_XC751580-dat008-009.wav,Grylluscampestris,20,test
Stenobothrusstigmaticus_XC752010-dat005-006.wav,Stenobothrusstigmaticus_XC752010-dat005-006,data/train/Stenobothrusstigmaticus_XC752010-dat005-006.wav,Stenobothrusstigmaticus,25,train
Grylluscampestris_GBIF3772468767_IN115095988_423155_edit1.wav,Grylluscampestris_GBIF3772468767_IN115095988_423155,data/val/Grylluscampestris_GBIF3772468767_IN115095988_423155_edit1.wav,Grylluscampestris,20,validation
Gomphocerussibiricus_XC751886-dat056-015_edit3.wav,Gomphocerussibiricus_XC751886-dat056-015,data/train/Gomphocerussibiricus_XC751886-dat056-015_edit3.wav,Gomphocerussibiricus,41,train
Chorthippusbrunneus_XC752156-dat124-004.wav,Chorthippusbrunneus_XC752156-dat124-004,data/train/Chorthippusbrunneus_XC752156-dat124-004.wav,Chorthippusbrunneus,9,train
Bicoloranabicolor_XC752542-dat061-002_edit5.wav,Bicoloranabicolor_XC752542-dat061-002,data/train/Bicoloranabicolor_XC752542-dat061-002_edit5.wav,Bicoloranabicolor,65,train
Chorthippusmollis_XC751825-dat001-034.wav,Chorthippusmollis_XC751825-dat001-034,data/test/Chorthippusmollis_XC751825-dat001-034.wav,Chorthippusmollis,12,test
Galangalabeculata_GBIF3013860193_IN67331984_156066.wav,Galangalabeculata_GBIF3013860193_IN67331984_156066,data/train/Galangalabeculata_GBIF3013860193_IN67331984_156066.wav,Galangalabeculata,59,train
Omocestusviridulus_XC752268-dat013-004_edit3.wav,Omocestusviridulus_XC752268-dat013-004,data/test/Omocestusviridulus_XC752268-dat013-004_edit3.wav,Omocestusviridulus,11,test
Metriopterabrachyptera_XC751662-dat035-003.wav,Metriopterabrachyptera_XC751662-dat035-003,data/train/Metriopterabrachyptera_XC751662-dat035-003.wav,Metriopterabrachyptera,21,train
Ephippigerdiurnus_XC752101-dat034-010_edit1.wav,Ephippigerdiurnus_XC752101-dat034-010,data/train/Ephippigerdiurnus_XC752101-dat034-010_edit1.wav,Ephippigerdiurnus,46,train
Myrmeleotettixmaculatus_XC752577-dat010-017_edit3.wav,Myrmeleotettixmaculatus_XC752577-dat010-017,data/val/Myrmeleotettixmaculatus_XC752577-dat010-017_edit3.wav,Myrmeleotettixmaculatus,29,validation
Chorthippusapricarius_XC752599-dat007-012.wav,Chorthippusapricarius_XC752599-dat007-012,data/train/Chorthippusapricarius_XC752599-dat007-012.wav,Chorthippusapricarius,7,train
Chorthippusbiguttulus_Take22.wav,Chorthippusbiguttulus_Take22,data/train/Chorthippusbiguttulus_Take22.wav,Chorthippusbiguttulus,35,train
Ephippigerdiurnus_XC752331-dat026-052.wav,Ephippigerdiurnus_XC752331-dat026-052,data/val/Ephippigerdiurnus_XC752331-dat026-052.wav,Ephippigerdiurnus,46,validation
Conocephalusfuscus_XC752382-dat034-004_edit1.wav,Conocephalusfuscus_XC752382-dat034-004,data/train/Conocephalusfuscus_XC752382-dat034-004_edit1.wav,Conocephalusfuscus,16,train
Melanogryllusdesertus_XC752513-dat047-004.wav,Melanogryllusdesertus_XC752513-dat047-004,data/train/Melanogryllusdesertus_XC752513-dat047-004.wav,Melanogryllusdesertus,27,train
Chorthippusbiguttulus_XC752070-dat179-002_edit1.wav,Chorthippusbiguttulus_XC752070-dat179-002,data/val/Chorthippusbiguttulus_XC752070-dat179-002_edit1.wav,Chorthippusbiguttulus,35,validation
Metriopterabrachyptera_XC751652-dat034-002_edit1.wav,Metriopterabrachyptera_XC751652-dat034-002,data/val/Metriopterabrachyptera_XC751652-dat034-002_edit1.wav,Metriopterabrachyptera,21,validation
Omocestusrufipes_XC752516-dat021-003_edit1.wav,Omocestusrufipes_XC752516-dat021-003,data/val/Omocestusrufipes_XC752516-dat021-003_edit1.wav,Omocestusrufipes,24,validation
Pholidopteralittoralis_XC752425-dat052-006_edit6.wav,Pholidopteralittoralis_XC752425-dat052-006,data/train/Pholidopteralittoralis_XC752425-dat052-006_edit6.wav,Pholidopteralittoralis,18,train
Roeselianaroeselii_XC751696-dat025-009_edit1.wav,Roeselianaroeselii_XC751696-dat025-009,data/train/Roeselianaroeselii_XC751696-dat025-009_edit1.wav,Roeselianaroeselii,0,train
Chorthippusbiguttulus_XC752400-dat028-025_edit1.wav,Chorthippusbiguttulus_XC752400-dat028-025,data/test/Chorthippusbiguttulus_XC752400-dat028-025_edit1.wav,Chorthippusbiguttulus,35,test
Chorthippusbrunneus_XC751520-dat003-020 19.10.01_edit3.wav,Chorthippusbrunneus_XC751520-dat003-020 19.10.01,data/train/Chorthippusbrunneus_XC751520-dat003-020 19.10.01_edit3.wav,Chorthippusbrunneus,9,train
Myrmeleotettixmaculatus_XC751995-dat021-001 18.21.42_edit2.wav,Myrmeleotettixmaculatus_XC751995-dat021-001 18.21.42,data/train/Myrmeleotettixmaculatus_XC751995-dat021-001 18.21.42_edit2.wav,Myrmeleotettixmaculatus,29,train
Omocestusviridulus_XC752278-dat009-018.wav,Omocestusviridulus_XC752278-dat009-018,data/train/Omocestusviridulus_XC752278-dat009-018.wav,Omocestusviridulus,11,train
Yoyettarepetens_GBIF1950028169_IN18992513_28264.wav,Yoyettarepetens_GBIF1950028169_IN18992513_28264,data/val/Yoyettarepetens_GBIF1950028169_IN18992513_28264.wav,Yoyettarepetens,26,validation
Chrysochraondispar_XC751361-dat028-022_edit2.wav,Chrysochraondispar_XC751361-dat028-022,data/train/Chrysochraondispar_XC751361-dat028-022_edit2.wav,Chrysochraondispar,17,train
Pseudochorthippusmontanus_XC752601-dat011-008_edit5.wav,Pseudochorthippusmontanus_XC752601-dat011-008,data/train/Pseudochorthippusmontanus_XC752601-dat011-008_edit5.wav,Pseudochorthippusmontanus,30,train
Phaneropterafalcata_XC751642-dat032-001_edit1.wav,Phaneropterafalcata_XC751642-dat032-001,data/val/Phaneropterafalcata_XC751642-dat032-001_edit1.wav,Phaneropterafalcata,28,validation
Platypleuracfcatenata_MHV%20288%20P.catenata%20Houwhoek%20Pass%20%233_edit2.wav,Platypleuracfcatenata_MHV%20288%20P.catenata%20Houwhoek%20Pass%20%233,data/train/Platypleuracfcatenata_MHV%20288%20P.catenata%20Houwhoek%20Pass%20%233_edit2.wav,Platypleuracfcatenata,42,train
Pseudochorthippusmontanus_XC752609-dat018-014_edit5.wav,Pseudochorthippusmontanus_XC752609-dat018-014,data/val/Pseudochorthippusmontanus_XC752609-dat018-014_edit5.wav,Pseudochorthippusmontanus,30,validation
Tettigoniacantans_XC751938-dat031-008_edit1.wav,Tettigoniacantans_XC751938-dat031-008,data/test/Tettigoniacantans_XC751938-dat031-008_edit1.wav,Tettigoniacantans,19,test
Pseudochorthippusmontanus_XC752603-dat012-001_edit2.wav,Pseudochorthippusmontanus_XC752603-dat012-001,data/test/Pseudochorthippusmontanus_XC752603-dat012-001_edit2.wav,Pseudochorthippusmontanus,30,test
Leptophyespunctatissima_XC752570-dat141-007_edit2.wav,Leptophyespunctatissima_XC752570-dat141-007,data/val/Leptophyespunctatissima_XC752570-dat141-007_edit2.wav,Leptophyespunctatissima,36,validation
Tylopsislilifolia_XC751853-dat065-003_edit7.wav,Tylopsislilifolia_XC751853-dat065-003,data/val/Tylopsislilifolia_XC751853-dat065-003_edit7.wav,Tylopsislilifolia,49,validation
Pholidopteraaptera_XC751364-dat145-005_edit2.wav,Pholidopteraaptera_XC751364-dat145-005,data/train/Pholidopteraaptera_XC751364-dat145-005_edit2.wav,Pholidopteraaptera,8,train
Popplepsaltanotialis_GBIF2460052957_IN35874454_50718.wav,Popplepsaltanotialis_GBIF2460052957_IN35874454_50718,data/val/Popplepsaltanotialis_GBIF2460052957_IN35874454_50718.wav,Popplepsaltanotialis,56,validation
Gampsocleisglabra_XC752044-dat125-014.wav,Gampsocleisglabra_XC752044-dat125-014,data/train/Gampsocleisglabra_XC752044-dat125-014.wav,Gampsocleisglabra,60,train
Eupholidopteraschmidti_XC751318-dat051-001_edit4.wav,Eupholidopteraschmidti_XC751318-dat051-001,data/train/Eupholidopteraschmidti_XC751318-dat051-001_edit4.wav,Eupholidopteraschmidti,6,train
Chorthippusapricarius_XC752596-dat005-023_edit4.wav,Chorthippusapricarius_XC752596-dat005-023,data/test/Chorthippusapricarius_XC752596-dat005-023_edit4.wav,Chorthippusapricarius,7,test
Chorthippusbiguttulus_XC752398-dat028-023.wav,Chorthippusbiguttulus_XC752398-dat028-023,data/train/Chorthippusbiguttulus_XC752398-dat028-023.wav,Chorthippusbiguttulus,35,train
Achetadomesticus_XC751748-dat009-002_edit1.wav,Achetadomesticus_XC751748-dat009-002,data/train/Achetadomesticus_XC751748-dat009-002_edit1.wav,Achetadomesticus,53,train
Omocestusviridulus_XC752272-dat009-009_edit4.wav,Omocestusviridulus_XC752272-dat009-009,data/train/Omocestusviridulus_XC752272-dat009-009_edit4.wav,Omocestusviridulus,11,train
Omocestusrufipes_XC751621-dat004-017.wav,Omocestusrufipes_XC751621-dat004-017,data/train/Omocestusrufipes_XC751621-dat004-017.wav,Omocestusrufipes,24,train
Omocestusrufipes_XC751626-dat015-009_edit5.wav,Omocestusrufipes_XC751626-dat015-009,data/train/Omocestusrufipes_XC751626-dat015-009_edit5.wav,Omocestusrufipes,24,train
Tylopsislilifolia_XC751314-dat066-018_edit1.wav,Tylopsislilifolia_XC751314-dat066-018,data/train/Tylopsislilifolia_XC751314-dat066-018_edit1.wav,Tylopsislilifolia,49,train
Roeselianaroeselii_XC753956-01-Roesel-s.I4802C-consolidated.wav,Roeselianaroeselii_XC753956-01-Roesel-s.I4802C-consolidated,data/train/Roeselianaroeselii_XC753956-01-Roesel-s.I4802C-consolidated.wav,Roeselianaroeselii,0,train
Pholidopteragriseoaptera_XC752321-dat005-041_edit2.wav,Pholidopteragriseoaptera_XC752321-dat005-041,data/train/Pholidopteragriseoaptera_XC752321-dat005-041_edit2.wav,Pholidopteragriseoaptera,47,train
Ephippigerdiurnus_GBIF3772805457_IN94133434_303049_edit1.wav,Ephippigerdiurnus_GBIF3772805457_IN94133434_303049,data/train/Ephippigerdiurnus_GBIF3772805457_IN94133434_303049_edit1.wav,Ephippigerdiurnus,46,train
Platypleuracfcatenata_MHV%20318%20P.capensis%20Prince%20Alberts%20Pass%20%235_edit1.wav,Platypleuracfcatenata_MHV%20318%20P.capensis%20Prince%20Alberts%20Pass%20%235,data/train/Platypleuracfcatenata_MHV%20318%20P.capensis%20Prince%20Alberts%20Pass%20%235_edit1.wav,Platypleuracfcatenata,42,train
Chorthippusapricarius_XC752531-dat185-001_edit1.wav,Chorthippusapricarius_XC752531-dat185-001,data/val/Chorthippusapricarius_XC752531-dat185-001_edit1.wav,Chorthippusapricarius,7,validation
Chorthippusmollis_XC752523-dat198-001_edit2.wav,Chorthippusmollis_XC752523-dat198-001,data/train/Chorthippusmollis_XC752523-dat198-001_edit2.wav,Chorthippusmollis,12,train
Stenobothrusstigmaticus_XC751551-dat014-006_edit2.wav,Stenobothrusstigmaticus_XC751551-dat014-006,data/train/Stenobothrusstigmaticus_XC751551-dat014-006_edit2.wav,Stenobothrusstigmaticus,25,train
Decticusverrucivorus_XC751956-dat016-002_edit1.wav,Decticusverrucivorus_XC751956-dat016-002,data/val/Decticusverrucivorus_XC751956-dat016-002_edit1.wav,Decticusverrucivorus,14,validation
Nemobiussylvestris_XC751469-dat016-021_edit1.wav,Nemobiussylvestris_XC751469-dat016-021,data/test/Nemobiussylvestris_XC751469-dat016-021_edit1.wav,Nemobiussylvestris,48,test
Chorthippusvagans_XC751930-dat140-004_edit4.wav,Chorthippusvagans_XC751930-dat140-004,data/test/Chorthippusvagans_XC751930-dat140-004_edit4.wav,Chorthippusvagans,44,test
Yoyettacelis_GBIF1805387006_IN9445037_17122.wav,Yoyettacelis_GBIF1805387006_IN9445037_17122,data/train/Yoyettacelis_GBIF1805387006_IN9445037_17122.wav,Yoyettacelis,1,train
Myrmeleotettixmaculatus_XC751994-dat020-008_edit3.wav,Myrmeleotettixmaculatus_XC751994-dat020-008,data/test/Myrmeleotettixmaculatus_XC751994-dat020-008_edit3.wav,Myrmeleotettixmaculatus,29,test
Yoyettarepetens_GBIF1978446763_IN19060720_28360_edit1.wav,Yoyettarepetens_GBIF1978446763_IN19060720_28360,data/train/Yoyettarepetens_GBIF1978446763_IN19060720_28360_edit1.wav,Yoyettarepetens,26,train
Platycleisalbopunctata_XC751611-dat028-018.wav,Platycleisalbopunctata_XC751611-dat028-018,data/val/Platycleisalbopunctata_XC751611-dat028-018.wav,Platycleisalbopunctata,54,validation
Cicadaorni_GBIF3343913837_IN92466805_296448.wav,Cicadaorni_GBIF3343913837_IN92466805_296448,data/train/Cicadaorni_GBIF3343913837_IN92466805_296448.wav,Cicadaorni,33,train
Pholidopteralittoralis_XC752442-dat056-012_edit1.wav,Pholidopteralittoralis_XC752442-dat056-012,data/train/Pholidopteralittoralis_XC752442-dat056-012_edit1.wav,Pholidopteralittoralis,18,train
Omocestusrufipes_XC751789-dat021-002_edit3.wav,Omocestusrufipes_XC751789-dat021-002,data/train/Omocestusrufipes_XC751789-dat021-002_edit3.wav,Omocestusrufipes,24,train
Nemobiussylvestris_XC752028-dat004-031_edit2.wav,Nemobiussylvestris_XC752028-dat004-031,data/test/Nemobiussylvestris_XC752028-dat004-031_edit2.wav,Nemobiussylvestris,48,test
Tylopsislilifolia_XC751309-dat067-002_edit2.wav,Tylopsislilifolia_XC751309-dat067-002,data/test/Tylopsislilifolia_XC751309-dat067-002_edit2.wav,Tylopsislilifolia,49,test
Nemobiussylvestris_XC752032-dat004-035_edit4.wav,Nemobiussylvestris_XC752032-dat004-035,data/train/Nemobiussylvestris_XC752032-dat004-035_edit4.wav,Nemobiussylvestris,48,train
Chorthippusmollis_XC753137-220912-Chorthippus-mollis-mollis-Spontangesang-FH-1621.wav,Chorthippusmollis_XC753137-220912-Chorthippus-mollis-mollis-Spontangesang-FH-1621,data/train/Chorthippusmollis_XC753137-220912-Chorthippus-mollis-mollis-Spontangesang-FH-1621.wav,Chorthippusmollis,12,train
Conocephalusfuscus_XC752054-dat036-002_edit3.wav,Conocephalusfuscus_XC752054-dat036-002,data/train/Conocephalusfuscus_XC752054-dat036-002_edit3.wav,Conocephalusfuscus,16,train
Pholidopteragriseoaptera_XC752320-dat005-040_edit1.wav,Pholidopteragriseoaptera_XC752320-dat005-040,data/val/Pholidopteragriseoaptera_XC752320-dat005-040_edit1.wav,Pholidopteragriseoaptera,47,validation
Platypleurasp12cfhirtipennis_MHV%20898%20P.sp12%20nr%20Ganskop_edit1.wav,Platypleurasp12cfhirtipennis_MHV%20898%20P.sp12%20nr%20Ganskop,data/train/Platypleurasp12cfhirtipennis_MHV%20898%20P.sp12%20nr%20Ganskop_edit1.wav,Platypleurasp12cfhirtipennis,55,train
Gampsocleisglabra_XC751417-dat026-030.wav,Gampsocleisglabra_XC751417-dat026-030,data/train/Gampsocleisglabra_XC751417-dat026-030.wav,Gampsocleisglabra,60,train
Chorthippusbrunneus_XC751545-dat011-006_edit2.wav,Chorthippusbrunneus_XC751545-dat011-006,data/val/Chorthippusbrunneus_XC751545-dat011-006_edit2.wav,Chorthippusbrunneus,9,validation
Chorthippusmollis_XC751980-dat017-015_edit5.wav,Chorthippusmollis_XC751980-dat017-015,data/test/Chorthippusmollis_XC751980-dat017-015_edit5.wav,Chorthippusmollis,12,test
Gomphocerippusrufus_XC752296-dat005-034.wav,Gomphocerippusrufus_XC752296-dat005-034,data/train/Gomphocerippusrufus_XC752296-dat005-034.wav,Gomphocerippusrufus,2,train
Achetadomesticus_XC751749-dat009-003_edit2.wav,Achetadomesticus_XC751749-dat009-003,data/val/Achetadomesticus_XC751749-dat009-003_edit2.wav,Achetadomesticus,53,validation
Chorthippusmollis_XC751830-dat001-039.wav,Chorthippusmollis_XC751830-dat001-039,data/train/Chorthippusmollis_XC751830-dat001-039.wav,Chorthippusmollis,12,train
Platypleurasp12cfhirtipennis_MHV%20839%20P.sp12%20Swartberg%20Pass_edit2.wav,Platypleurasp12cfhirtipennis_MHV%20839%20P.sp12%20Swartberg%20Pass,data/train/Platypleurasp12cfhirtipennis_MHV%20839%20P.sp12%20Swartberg%20Pass_edit2.wav,Platypleurasp12cfhirtipennis,55,train
Oecanthuspellucens_XC751823-dat176-001_edit4.wav,Oecanthuspellucens_XC751823-dat176-001,data/train/Oecanthuspellucens_XC751823-dat176-001_edit4.wav,Oecanthuspellucens,40,train
Yoyettarepetens_GBIF2980855819_IN63945649_146273.wav,Yoyettarepetens_GBIF2980855819_IN63945649_146273,data/train/Yoyettarepetens_GBIF2980855819_IN63945649_146273.wav,Yoyettarepetens,26,train
Pholidopteralittoralis_XC752438-dat048-002_edit2.wav,Pholidopteralittoralis_XC752438-dat048-002,data/train/Pholidopteralittoralis_XC752438-dat048-002_edit2.wav,Pholidopteralittoralis,18,train
Conocephalusfuscus_XC752390-dat065-008_edit3.wav,Conocephalusfuscus_XC752390-dat065-008,data/val/Conocephalusfuscus_XC752390-dat065-008_edit3.wav,Conocephalusfuscus,16,validation
Chorthippusbrunneus_XC751406-dat024-015_edit1.wav,Chorthippusbrunneus_XC751406-dat024-015,data/train/Chorthippusbrunneus_XC751406-dat024-015_edit1.wav,Chorthippusbrunneus,9,train
Eumodicogryllusbordigalensis_XC751536-dat003-002_edit2.wav,Eumodicogryllusbordigalensis_XC751536-dat003-002,data/train/Eumodicogryllusbordigalensis_XC751536-dat003-002_edit2.wav,Eumodicogryllusbordigalensis,58,train
Tylopsislilifolia_XC751311-dat066-015_edit3.wav,Tylopsislilifolia_XC751311-dat066-015,data/val/Tylopsislilifolia_XC751311-dat066-015_edit3.wav,Tylopsislilifolia,49,validation
Omocestusrufipes_XC751627-dat015-011_edit5.wav,Omocestusrufipes_XC751627-dat015-011,data/train/Omocestusrufipes_XC751627-dat015-011_edit5.wav,Omocestusrufipes,24,train
Ephippigerdiurnus_XC751706-dat064-009_edit4.wav,Ephippigerdiurnus_XC751706-dat064-009,data/test/Ephippigerdiurnus_XC751706-dat064-009_edit4.wav,Ephippigerdiurnus,46,test
Chorthippusmollis_XC751982-dat017-017_edit3.wav,Chorthippusmollis_XC751982-dat017-017,data/val/Chorthippusmollis_XC751982-dat017-017_edit3.wav,Chorthippusmollis,12,validation
Phaneropterafalcata_XC751635-dat030-012.wav,Phaneropterafalcata_XC751635-dat030-012,data/train/Phaneropterafalcata_XC751635-dat030-012.wav,Phaneropterafalcata,28,train
Chorthippusmollis_XC751955-dat024-011_edit5.wav,Chorthippusmollis_XC751955-dat024-011,data/train/Chorthippusmollis_XC751955-dat024-011_edit5.wav,Chorthippusmollis,12,train
Chrysochraondispar_XC751596-dat187-002_edit2.wav,Chrysochraondispar_XC751596-dat187-002,data/test/Chrysochraondispar_XC751596-dat187-002_edit2.wav,Chrysochraondispar,17,test
Galangalabeculata_GBIF1831196286_IN9884104_17877.wav,Galangalabeculata_GBIF1831196286_IN9884104_17877,data/train/Galangalabeculata_GBIF1831196286_IN9884104_17877.wav,Galangalabeculata,59,train
Stenobothruslineatus_XC751988-dat018-001_edit2.wav,Stenobothruslineatus_XC751988-dat018-001,data/train/Stenobothruslineatus_XC751988-dat018-001_edit2.wav,Stenobothruslineatus,34,train
Yoyettacelis_GBIF2563536664_IN37795775_55334.wav,Yoyettacelis_GBIF2563536664_IN37795775_55334,data/test/Yoyettacelis_GBIF2563536664_IN37795775_55334.wav,Yoyettacelis,1,test
Chrysochraondispar_XC751493-dat001-003.wav,Chrysochraondispar_XC751493-dat001-003,data/train/Chrysochraondispar_XC751493-dat001-003.wav,Chrysochraondispar,17,train
Pholidopteragriseoaptera_XC752316-dat005-036_edit3.wav,Pholidopteragriseoaptera_XC752316-dat005-036,data/train/Pholidopteragriseoaptera_XC752316-dat005-036_edit3.wav,Pholidopteragriseoaptera,47,train
Oecanthuspellucens_XC752522-dat197-002_edit1.wav,Oecanthuspellucens_XC752522-dat197-002,data/train/Oecanthuspellucens_XC752522-dat197-002_edit1.wav,Oecanthuspellucens,40,train
Conocephalusfuscus_XC752685-220924_Conocephalus-fuscus_01_edit3.wav,Conocephalusfuscus_XC752685-220924_Conocephalus-fuscus_01,data/train/Conocephalusfuscus_XC752685-220924_Conocephalus-fuscus_01_edit3.wav,Conocephalusfuscus,16,train
Chorthippusmollis_XC751991-dat020-003_edit1.wav,Chorthippusmollis_XC751991-dat020-003,data/train/Chorthippusmollis_XC751991-dat020-003_edit1.wav,Chorthippusmollis,12,train
